"No.","Time","Source","Destination","Protocol","Length","Request in Frame","RF Channel","Opcode","Value","Handle","Info","Time.1","UUID"
"470","28.263877","Espressi_60:ef:3a (ESP32-T)","HuaweiTe_27:59:79 (HUAWEI P20 Pro)","ATT","44","","","Handle Value Notification","636465666768696a6b6c6d6e6f707172737475767778797a6162636465666768","0x0030","Rcvd Handle Value Notification, Handle: 0x0030 (Unknown: Unknown)","2021-06-08 16:22:59,161346","1ee1d0fc6f3c4c6aac1cc54d2a97f932"
"471","28.264180","Espressi_60:ef:3a (ESP32-T)","HuaweiTe_27:59:79 (HUAWEI P20 Pro)","ATT","44","","","Handle Value Notification","696a6b6c6d6e6f707172737475767778797a6162636465666768696a6b6c6d6e","0x0030","Rcvd Handle Value Notification, Handle: 0x0030 (Unknown: Unknown)","2021-06-08 16:22:59,161649","1ee1d0fc6f3c4c6aac1cc54d2a97f932"
"472","28.264389","Espressi_60:ef:3a (ESP32-T)","HuaweiTe_27:59:79 (HUAWEI P20 Pro)","ATT","44","","","Handle Value Notification","6f707172737475767778797a6162636465666768696a6b6c6d6e6f7071727374","0x0030","Rcvd Handle Value Notification, Handle: 0x0030 (Unknown: Unknown)","2021-06-08 16:22:59,161858","1ee1d0fc6f3c4c6aac1cc54d2a97f932"
"473","28.264525","Espressi_60:ef:3a (ESP32-T)","HuaweiTe_27:59:79 (HUAWEI P20 Pro)","ATT","44","","","Handle Value Notification","75767778797a6162636465666768696a6b6c6d6e6f707172737475767778797a","0x0030","Rcvd Handle Value Notification, Handle: 0x0030 (Unknown: Unknown)","2021-06-08 16:22:59,161994","1ee1d0fc6f3c4c6aac1cc54d2a97f932"
"474","28.265619","Espressi_60:ef:3a (ESP32-T)","HuaweiTe_27:59:79 (HUAWEI P20 Pro)","ATT","44","","","Handle Value Notification","6162636465666768696a6b6c6d6e6f707172737475767778797a616263646566","0x0030","Rcvd Handle Value Notification, Handle: 0x0030 (Unknown: Unknown)","2021-06-08 16:22:59,163088","1ee1d0fc6f3c4c6aac1cc54d2a97f932"
"475","28.265920","Espressi_60:ef:3a (ESP32-T)","HuaweiTe_27:59:79 (HUAWEI P20 Pro)","ATT","44","","","Handle Value Notification","6768696a6b6c6d6e6f707172737475767778797a6162636465666768696a6b6c","0x0030","Rcvd Handle Value Notification, Handle: 0x0030 (Unknown: Unknown)","2021-06-08 16:22:59,163389","1ee1d0fc6f3c4c6aac1cc54d2a97f932"
"476","28.266057","Espressi_60:ef:3a (ESP32-T)","HuaweiTe_27:59:79 (HUAWEI P20 Pro)","ATT","44","","","Handle Value Notification","6d6e6f707172737475767778797a6162636465666768696a6b6c6d6e6f707172","0x0030","Rcvd Handle Value Notification, Handle: 0x0030 (Unknown: Unknown)","2021-06-08 16:22:59,163526","1ee1d0fc6f3c4c6aac1cc54d2a97f932"
"477","36.221270","HuaweiTe_27:59:79 (HUAWEI P20 Pro)","Espressi_60:ef:3a (ESP32-T)","ATT","16","","","Write Request","40000000","0x0033","Sent Write Request, Handle: 0x0033 (Unknown: Unknown)","2021-06-08 16:23:07,118739","46ac40cc7eaa41a99964956a984fd9c3"
"478","36.314775","Espressi_60:ef:3a (ESP32-T)","HuaweiTe_27:59:79 (HUAWEI P20 Pro)","ATT","10","477","","Write Response","","0x0033","Rcvd Write Response, Handle: 0x0033 (Unknown: Unknown)","2021-06-08 16:23:07,212244","46ac40cc7eaa41a99964956a984fd9c3"
"479","36.315957","Espressi_60:ef:3a (ESP32-T)","HuaweiTe_27:59:79 (HUAWEI P20 Pro)","L2CAP","21","","","","","","Rcvd Connection Parameter Update Request","2021-06-08 16:23:07,213426",""
"480","36.316516","HuaweiTe_27:59:79 (HUAWEI P20 Pro)","Espressi_60:ef:3a (ESP32-T)","L2CAP","15","","","","","","Sent Connection Parameter Update Response (Accepted)","2021-06-08 16:23:07,213985",""
"481","36.316924","host","controller","HCI_CMD","18","","","","","","Sent LE Connection Update","2021-06-08 16:23:07,214393",""
"482","36.317895","controller","host","HCI_EVT","7","","","","","","Rcvd Command Status (LE Connection Update)","2021-06-08 16:23:07,215364",""
"483","36.360843","controller","host","HCI_EVT","8","","","","","","Rcvd Number of Completed Packets","2021-06-08 16:23:07,258312",""
"484","36.780473","controller","host","HCI_EVT","13","","","","","","Rcvd LE Meta (LE Connection Update Complete)","2021-06-08 16:23:07,677942",""
"485","37.651103","HuaweiTe_27:59:79 (HUAWEI P20 Pro)","Espressi_60:ef:3a (ESP32-T)","ATT","16","","","Write Request","52454144","0x002c","Sent Write Request, Handle: 0x002c (Unknown: Unknown)","2021-06-08 16:23:08,548572","8c65f73dddab4dd9a2e0f5a10ce7e252"
